category,content
4,江苏一中学招名教师名清北应届生无人出自师范专业引争议近日江苏省苏州中学公布其赴高校招聘年应届高层次优秀毕业生录用名单名单显示苏州中学录用的名毕业生中清华大学毕业生人北京大学毕业生人博士毕业生人硕士毕业生人并无一人是师范专业毕业记者查询发现该校此次招聘对象为年应届博士研究生但符合下列四项条件之一的应届毕业生学历可放宽至硕士本硕阶段获得至少次国家奖学金本硕阶段获得省级及以上三好学生优秀毕业生荣誉称号本硕阶段均毕业于第一轮一流大学建设高校类所高中阶段获得五大学科全国奥林匹克竞赛决赛三等奖及以上奖项世纪教育研究院院长熊丙奇表示博士进入中小学教书并非新现象甚至已经是一种常态苏州杭州深圳等地的中学以及各地的重点中学在招聘新教师时都提出了硕士以上的学历要求入围复试的基本上全是博士正在修订的教师法中就提到要将中小学教师的学历要求提高到本科及以上那高中教师的学历就可能要求提高到硕士及以上熊丙奇认为学校招聘教师要求的学历越来越高是随着高等教育普及化带来的必然变化现在每年毕业的研究生就已经达到了万从学历比例来看相当于上世纪年代毕业的本专科生对于此次招聘教师均为名校毕业生而无一师范专业的情况熊丙奇分析认为这其中可能有两方面原因一是名校毕业生在笔试面试环节的表现确实较普通师范专业学生更为优异另一方面有学校招聘也确实存在名校倾向但名校毕业生是不是能够成为名师还是要取决于其到岗之后的表现更多详细内容请查看原文网页链接 江苏一中学招名教师名清北应届生无人出自师范专业引争议近日江苏省苏州中学公布其赴高校招聘年应届高层次优秀毕业生录用名单名单显示苏州中学录用的名毕业生中清华大学毕业生人北京大学毕业生人博士毕业生人硕士毕业生人并无一人是师范专业毕业记者查询发现该校此次招聘对象为年应届博士研究生但符合下列四项条件之一的应届毕业生学历可放宽至硕士
5,搜狐新闻年度博文回顾又到年末这一年你最难忘的人和事是什么这是搜狐新闻小编们的答案转发这条微博并关注搜狐新闻我们会从转发里抽取位用户各送搜狐新闻大礼包一个内有搜狐新闻文创周边月日开奖微博抽奖平台感谢大家这一年的陪伴祝大家新年快乐
4,浙江某企业男员工在夜市爬行街道办为业绩激励员工正处置月日时许浙江金华义乌市柳青夜市发生三男子爬行事件辖区工作人员称是某企业体罚员工所为视频显示在夜市的通道上三名男子在地上爬行引发多人围观日北苑街道办工作人员回应称此事为某企业为激励员工完成业绩所为街道办工作人员还表示当地相关部门正在处理此事更多详细内容请查看原文网页链接百姓关注的微博视频 浙江某企业男员工在夜市爬行街道办为业绩激励员工正处置月日时许浙江金华义乌市柳青夜市发生三男子爬行事件辖区工作人员称是某企业体罚员工所为视频显示在夜市的通道上三名男子在地上爬行引发多人围观日北苑街道办工作人员回应称此事为某企业为激励员工完成业绩所为街道办工作人员还表示当地相关部门正在处理此事更多详细内容请查看原文
2,年股收官沪指全年涨四大行均涨超年最后一个交易日落下帷幕股三大股指月日集体小幅低开至收盘上证综指跌报点科创指数跌报点深证成指跌报点创业板指跌报点纵观全年股先抑后扬主要股指全线大涨其中沪指全年上涨收在点上方科创指数全年上涨涨幅居首寒武纪涨近上证指数全年上涨涨幅位居第二中农工建四大行均涨超中小盘指数表现相对逊色北证指数全年下跌为主要股指中唯二下跌指数从全年的盘面来看表现较好的题材及板块主要集中在低空大金融机器人等方向其中眼镜概念涨幅位居前两位个股方面全市场共只个股年内涨幅为正个股涨跌幅中位数为正丹股份汇金科技等个股全年涨幅居前沪深两市全年总成交额达万亿同比去年增长日均成交额超万亿月底以来市场交易活跃度显著提升更多详细内容请查看原文网页链接网页链接 年股收官沪指全年涨四大行均涨超年最后一个交易日落下帷幕股三大股指月日集体小幅低开至收盘上证综指跌报点科创指数跌报点深证成指跌报点创业板指跌报点纵观全年股先抑后扬主要股指全线大涨其中沪指全年上涨收在
2,银行养老金开户指标销售链调查元开一户量大从优月日个人养老金制度在城试点两年多后开始向全国推行我国的养老第三支柱迎来加速发展时代对银行而言为了加速拓展业务抢占个人养老金市场部分网点便有了开户指标一天五个保底一名中部地区银行工作人员对记者表示其所在的银行网点就有指标要求如果网点开户没有达到户而且处于市内后名就会请支行的相关负责人到市行集中培训但事实上部分网点指标很难完成该工作人员对记者表示自己所在的网点来的多是老年人很多已经不能再参加个人养老金制度而年轻的客户又对他们比较抵触在考核压力下除了员工主动找客户外还可以找中介帮忙记者注意到有专门的中介针对银行员工需求提供开户服务在一家规模排名行业前列的闲置二手交易平台上记者就见到多个商户在兜售这类指标不少商家打着个人养老金开户帮助银行员工指标个人养老金全国作业等地推找人元开一户中介报价普遍在元到元之间记者了解到开户价格高低主要与地区开户数量是否入金有关南京元江苏元我们这便宜一些元一户满户一户优惠元一名自称开户地推推广服务人员表示目前某国有大行的开户是元一个价格不包括往里面存钱存钱的话存元就需要元一个涨元不同银行价格不一样比如另一家国有行现在就是元至元一个户我们一天能开几千个量大有优惠除了部分商家所说的地推外也有商家在二手平台挂单找愿意开通个人养老金账户的客户甚至中间人若客户可以多拉人还有价格优惠目前开户是元一户一名商家向记者发来了开户流程需要客户用微信扫描个人养老金推广码注册登录后再用相应银行扫码开户其中也需要刷脸认证等流程另一家中介人员在二手平台上对记者表示目前某国有大行的个人养老金账户有佣金可以拿元需要开该行个人养老金账户更多详细内容请查看原文网页链接 银行养老金开户指标销售链调查元开一户量大从优月日个人养老金制度在城试点两年多后开始向全国推行我国的养老第三支柱迎来加速发展时代对银行而言为了加速拓展业务抢占个人养老金市场部分网点便有了开户指标一天五个保底一名中部地区银行工作人员对记者表示其所在的银行网点就有指标要求如果网点开户没有达到户而且处于市内后名就会请支行的相关负责人
1,突发川普在当地时间晚上时发帖说他是懂王他说的全都对
1,敘利亞開始刪改教科書內容引發公民擔憂
4,月日山东发布网传一家医院称因疫情期间国家投入大量核酸检测新冠疫情免费检测等治疗工作特别是医保回款滞后造成医院经营困难医院决定以工人个人名义贷款发放年全部所欠工资贷款由医院担保
4,韩国公调处暂停执行对尹锡悦逮捕令总统官邸内疑有军队应援若被逮捕会押往哪尹锡悦逮捕令总统府总统职权韩国公调处 韩国公调处暂停执行对尹锡悦逮捕令总统官邸内疑有军队应援若被逮捕会押往哪
1,泽连斯基特朗普有能力阻止普京是结束俄乌战争的关键乌克兰马克龙俄乌战争唐纳川普唐纳德特朗普俄罗斯总统普京弗拉基米尔普京弗拉基米尔泽连斯基 泽连斯基特朗普有能力阻止普京是结束俄乌战争的关键
2,检察机关年以来共起诉财务造假案件人
2,今年月以来民营钢铁大王戴国芳一手创办的千亿钢企江苏德龙镍业有限公司以下简称德龙镍业及旗下家公司陆续被法院裁定合并重整这家民营钢企一度成为仅次于青山集团的全球第二大不锈钢供应商在江苏省内的盐城响水常州溧阳徐州贾汪泰州戴南及海外的印尼等地均有生产项目如今却在高速扩张后资金 千亿民营钢企破产重整背后溧阳国资被指拒付超亿欠款
1,美军卡尔文森航母打击群再次进入南海 月日根据信号美海军卡尔文森号航母打击群经马六甲海峡再次进入南海航母打击群于年月日至年月日停靠马来西亚巴生港进行为期天的例行访问
